t_us,imu_t_us,imu_q0,imu_q1,imu_q2,imu_q3,imu_calib,imu_seq,baro_t_us,baro_pressure_hPa,baro_temperature_C,baro_altitude_m,baro_seq,gnss_t_us,gnss_lat_e7,gnss_lon_e7,gnss_alt_m,gnss_speed_mps,gnss_heading_deg,gnss_sats_used,gnss_seq
33792151,33744305,0.44024658203125,-0.26806640625,0.081298828125,0.85308837890625,1,472,33745371,1015.51318359375,23.360000610351562,-18.81331443786621,481,33792148,0,0,0.0,0.0,0.0,0,481
33844204,33796490,0.44189453125,-0.26654052734375,0.083251953125,0.85247802734375,1,473,33797556,1015.52099609375,23.360000610351562,-18.87937355041504,482,33844201,0,0,0.0,0.0,0.0,0,482
33897226,33849490,0.440673828125,-0.26708984375,0.0816650390625,0.85308837890625,1,474,33850556,1015.524169921875,23.3700008392334,-18.90579605102539,483,33897223,0,0,0.0,0.0,0.0,0,483
33943183,33900675,0.43902587890625,-0.2640380859375,0.085693359375,0.85455322265625,1,475,33901741,1015.53173828125,23.360000610351562,-18.96921157836914,484,33943180,0,0,0.0,0.0,0.0,0,484
33994071,33952490,0.436279296875,-0.2564697265625,0.088623046875,0.85791015625,1,476,33953556,1015.56982421875,23.3700008392334,-19.283647537231445,485,33994068,0,0,0.0,0.0,0.0,0,485
34040235,34004490,0.4320068359375,-0.24395751953125,0.0924072265625,0.86334228515625,1,477,34005556,1015.515380859375,23.3700008392334,-18.831811904907227,486,34040232,0,0,0.0,0.0,0.0,0,486
34095209,34041490,0.42742919921875,-0.23992919921875,0.094482421875,0.866455078125,1,478,34042556,1015.51220703125,23.360000610351562,-18.805387496948242,487,34095206,0,0,0.0,0.0,0.0,0,487
34144137,34096305,0.42376708984375,-0.23828125,0.0986328125,0.8682861328125,1,479,34097371,1015.538330078125,23.3799991607666,-19.022058486938477,488,34144134,0,0,0.0,0.0,0.0,0,488
34191261,34148675,0.41717529296875,-0.23883056640625,0.10650634765625,0.870361328125,1,480,34149741,1015.53515625,23.3700008392334,-18.99827766418457,489,34191258,0,0,0.0,0.0,0.0,0,489
34242102,34200490,0.40936279296875,-0.24090576171875,0.11431884765625,0.87249755859375,1,481,34201556,1015.533203125,23.3700008392334,-18.979782104492188,490,34242099,0,0,0.0,0.0,0.0,0,490
34295193,34252740,0.4049072265625,-0.24066162109375,0.1209716796875,0.873779296875,1,482,34253805,1015.556884765625,23.3700008392334,-19.175312042236328,491,34295190,0,0,0.0,0.0,0.0,0,491
34341235,34304675,0.39910888671875,-0.2430419921875,0.1300048828125,0.87451171875,1,483,34305741,1015.534423828125,23.3700008392334,-18.9903507232666,492,34341232,0,0,0.0,0.0,0.0,0,492
34391233,34342924,0.39569091796875,-0.24371337890625,0.13616943359375,0.87493896484375,1,484,34343990,1015.54248046875,23.3700008392334,-19.056407928466797,493,34391230,0,0,0.0,0.0,0.0,0,493
34443179,34395306,0.3935546875,-0.24310302734375,0.1417236328125,0.87518310546875,1,485,34396372,1015.52685546875,23.3700008392334,-18.92693519592285,494,34443176,0,0,0.0,0.0,0.0,0,494
34495192,34447490,0.39068603515625,-0.2432861328125,0.150146484375,0.875,1,486,34448556,1015.5009765625,23.3700008392334,-18.712907791137695,495,34495189,0,0,0.0,0.0,0.0,0,495
34541234,34499490,0.3892822265625,-0.244384765625,0.16015625,0.87353515625,1,487,34500556,1015.508056640625,23.3700008392334,-18.771038055419922,496,34541231,0,0,0.0,0.0,0.0,0,496
34594066,34551924,0.39007568359375,-0.24505615234375,0.1627197265625,0.87249755859375,1,488,34552990,1015.55224609375,23.3799991607666,-19.138320922851562,497,34594063,0,0,0.0,0.0,0.0,0,497
34640117,34603675,0.39178466796875,-0.24676513671875,0.1673583984375,0.870361328125,1,489,34604741,1015.524169921875,23.3700008392334,-18.90579605102539,498,34640114,0,0,0.0,0.0,0.0,0,498
34692100,34643675,0.39288330078125,-0.24859619140625,0.1678466796875,0.8692626953125,1,490,34644741,1015.5390625,23.3799991607666,-19.029985427856445,499,34692097,0,0,0.0,0.0,0.0,0,499
34743176,34695305,0.39324951171875,-0.24945068359375,0.1669921875,0.86907958984375,1,491,34696371,1015.531005859375,23.3799991607666,-18.961284637451172,500,34743173,0,0,0.0,0.0,0.0,0,500
34794060,34746305,0.39422607421875,-0.2496337890625,0.1669921875,0.8685302734375,1,492,34747371,1015.52734375,23.3799991607666,-18.932218551635742,501,34794057,0,0,0.0,0.0,0.0,0,501
34840237,34798490,0.3941650390625,-0.2491455078125,0.16656494140625,0.86883544921875,1,493,34799556,1015.519775390625,23.3799991607666,-18.868803024291992,502,34840234,0,0,0.0,0.0,0.0,0,502
34899171,34850675,0.39398193359375,-0.2493896484375,0.165771484375,0.86895751953125,1,494,34851741,1015.521728515625,23.3700008392334,-18.88465690612793,503,34899168,0,0,0.0,0.0,0.0,0,503
34942150,34906490,0.394287109375,-0.24896240234375,0.1634521484375,0.869384765625,1,495,34907556,1015.5361328125,23.3700008392334,-19.00620460510254,504,34942147,0,0,0.0,0.0,0.0,0,504
34993127,34944675,0.394775390625,-0.24688720703125,0.159912109375,0.87042236328125,1,496,34945741,1015.54345703125,23.3799991607666,-19.064334869384766,505,34993124,0,0,0.0,0.0,0.0,0,505
35045233,34997490,0.3948974609375,-0.2459716796875,0.158447265625,0.87091064453125,1,497,34998556,1015.525634765625,23.3799991607666,-18.919008255004883,506,35045230,0,0,0.0,0.0,0.0,0,506
35091135,35049490,0.3953857421875,-0.24267578125,0.15850830078125,0.87158203125,1,498,35050556,1015.527099609375,23.3799991607666,-18.929576873779297,507,35091132,0,0,0.0,0.0,0.0,0,507
35144171,35101675,0.3953857421875,-0.23968505859375,0.15863037109375,0.87237548828125,1,499,35102741,1015.509033203125,23.3799991607666,-18.77896499633789,508,35144168,0,0,0.0,0.0,0.0,0,508
35190269,35154490,0.39727783203125,-0.233642578125,0.1575927734375,0.87335205078125,1,500,35155556,1015.513427734375,23.3700008392334,-18.81595802307129,509,35190266,0,0,0.0,0.0,0.0,0,509
35240271,35191675,0.4012451171875,-0.2254638671875,0.1552734375,0.87408447265625,1,501,35192741,1015.506103515625,23.3700008392334,-18.755184173583984,510,35240268,0,0,0.0,0.0,0.0,0,510
35291141,35243555,0.403076171875,-0.222412109375,0.15411376953125,0.874267578125,1,502,35244621,1015.566650390625,23.3799991607666,-19.257225036621094,511,35291138,0,0,0.0,0.0,0.0,0,511
35343123,35295490,0.40948486328125,-0.21307373046875,0.14471435546875,0.87518310546875,1,503,35296556,1015.525390625,23.3799991607666,-18.916364669799805,512,35343120,0,0,0.0,0.0,0.0,0,512
35390275,35347740,0.420166015625,-0.19854736328125,0.1392822265625,0.87445068359375,1,504,35348806,1015.529296875,23.3799991607666,-18.948074340820312,513,35390272,0,0,0.0,0.0,0.0,0,513
35441147,35399490,0.43231201171875,-0.18817138671875,0.12890625,0.87237548828125,1,505,35400556,1015.536865234375,23.3799991607666,-19.011489868164062,514,35441144,0,0,0.0,0.0,0.0,0,514
35493138,35450739,0.4439697265625,-0.1719970703125,0.12957763671875,0.86981201171875,1,506,35451805,1015.515625,23.3799991607666,-18.834453582763672,515,35493135,0,0,0.0,0.0,0.0,0,515
35544065,35502490,0.46307373046875,-0.1529541015625,0.13067626953125,0.86322021484375,1,507,35503556,1015.56103515625,23.3799991607666,-19.212305068969727,516,35544062,0,0,0.0,0.0,0.0,0,516
35590065,35502490,0.46307373046875,-0.1529541015625,0.13067626953125,0.86322021484375,1,507,35555555,1015.529296875,23.3799991607666,-18.948074340820312,517,35590062,0,0,0.0,0.0,0.0,0,517
35641059,35592675,0.4820556640625,-0.1268310546875,0.11431884765625,0.859375,1,508,35593741,1015.540771484375,23.3799991607666,-19.043197631835938,518,35641056,0,0,0.0,0.0,0.0,0,518
35692137,35644305,0.48297119140625,-0.124755859375,0.10736083984375,0.86004638671875,1,509,35645371,1015.541259765625,23.3799991607666,-19.048480987548828,519,35692134,0,0,0.0,0.0,0.0,0,519
35744105,35695675,0.48529052734375,-0.11444091796875,0.08477783203125,0.8626708984375,1,510,35696741,1015.535888671875,23.3799991607666,-19.003562927246094,520,35744102,0,0,0.0,0.0,0.0,0,520
35790205,35747740,0.46856689453125,-0.1214599609375,0.0255126953125,0.87469482421875,1,511,35748805,1015.54052734375,23.3700008392334,-19.04055404663086,521,35790202,0,0,0.0,0.0,0.0,0,521
35840237,35798490,0.44158935546875,-0.13885498046875,-0.03717041015625,0.8856201171875,1,512,35799556,1015.51904296875,23.3799991607666,-18.8635196685791,522,35840234,0,0,0.0,0.0,0.0,0,522
35899101,35851490,0.44281005859375,-0.1776123046875,-0.11224365234375,0.87164306640625,1,513,35852556,1015.550537109375,23.3700008392334,-19.12510871887207,523,35899098,0,0,0.0,0.0,0.0,0,523
35940218,35903924,0.46807861328125,-0.18585205078125,-0.17864990234375,0.84527587890625,1,514,35904990,1015.512451171875,23.3799991607666,-18.80803108215332,524,35940215,0,0,0.0,0.0,0.0,0,524
35991127,35955490,0.47283935546875,-0.19940185546875,-0.1763916015625,0.8399658203125,1,515,35956556,1015.521240234375,23.389999389648438,-18.882015228271484,525,35991124,0,0,0.0,0.0,0.0,0,525
36041141,35993490,0.50958251953125,-0.176025390625,-0.15325927734375,0.82818603515625,1,516,35994556,1015.511962890625,23.389999389648438,-18.805387496948242,526,36041138,0,0,0.0,0.0,0.0,0,526
36093060,36045305,0.530517578125,-0.1473388671875,-0.1324462890625,0.82421875,1,517,36046371,1015.529052734375,23.389999389648438,-18.945430755615234,527,36093057,0,0,0.0,0.0,0.0,0,527
36145104,36097490,0.5584716796875,-0.10504150390625,-0.11737060546875,0.814453125,1,518,36098556,1015.539794921875,23.389999389648438,-19.03527069091797,528,36145101,0,0,0.0,0.0,0.0,0,528
36191133,36149490,0.56982421875,-0.0693359375,-0.10748291015625,0.81170654296875,1,519,36150556,1015.55078125,23.399999618530273,-19.12510871887207,529,36191130,0,0,0.0,0.0,0.0,0,529
36244069,36201675,0.57061767578125,-0.0762939453125,-0.10955810546875,0.810302734375,1,520,36202741,1015.54443359375,23.399999618530273,-19.072261810302734,530,36244066,0,0,0.0,0.0,0.0,0,530
36290155,36253740,0.58331298828125,-0.0390625,-0.0975341796875,0.805419921875,1,521,36254805,1015.526611328125,23.399999618530273,-18.92693519592285,531,36290152,0,0,0.0,0.0,0.0,0,531
36340208,36291675,0.586181640625,-0.03448486328125,-0.09326171875,0.8040771484375,1,522,36292741,1015.51708984375,23.399999618530273,-18.847665786743164,532,36340205,0,0,0.0,0.0,0.0,0,532
36391138,36343490,0.58636474609375,-0.02801513671875,-0.088623046875,0.8046875,1,523,36344556,1015.516357421875,23.399999618530273,-18.839738845825195,533,36391135,0,0,0.0,0.0,0.0,0,533
36443125,36395305,0.5863037109375,-0.02728271484375,-0.08935546875,0.8046875,1,524,36396371,1015.51611328125,23.399999618530273,-18.839738845825195,534,36443122,0,0,0.0,0.0,0.0,0,534
36495182,36446859,0.586669921875,-0.0284423828125,-0.09063720703125,0.80419921875,1,525,36447925,1015.550048828125,23.40999984741211,-19.119823455810547,535,36495179,0,0,0.0,0.0,0.0,0,535
36541131,36498739,0.58685302734375,-0.01458740234375,-0.07843017578125,0.80572509765625,1,526,36499805,1015.54345703125,23.40999984741211,-19.064334869384766,536,36541128,0,0,0.0,0.0,0.0,0,536
36593059,36550675,0.58685302734375,-0.0145263671875,-0.078369140625,0.80572509765625,1,527,36551741,1015.556396484375,23.40999984741211,-19.172670364379883,537,36593056,0,0,0.0,0.0,0.0,0,537
36640150,36603860,0.58697509765625,-0.01416015625,-0.07818603515625,0.80572509765625,1,528,36604926,1015.52490234375,23.399999618530273,-18.911081314086914,538,36640147,0,0,0.0,0.0,0.0,0,538
36695173,36641490,0.5869140625,-0.01416015625,-0.07818603515625,0.80572509765625,1,529,36642556,1015.572265625,23.40999984741211,-19.304786682128906,539,36695170,0,0,0.0,0.0,0.0,0,539
36744095,36696555,0.5869140625,-0.01397705078125,-0.0780029296875,0.80572509765625,1,530,36697621,1015.520263671875,23.399999618530273,-18.87144660949707,540,36744092,0,0,0.0,0.0,0.0,0,540
