t_us,state,batteryVoltage,imu_t_us,imu_q0,imu_q1,imu_q2,imu_q3,imu_calib,imu_ax,imu_ay,imu_az,imu_gx,imu_gy,imu_gz,imu_seq,baro_t_us,baro_pressure_hPa,baro_temperature_C,baro_altitude_m,baro_seq,gnss_t_us,gnss_lat_e7,gnss_lon_e7,gnss_alt_m,gnss_speed_mps,gnss_heading_deg,gnss_sats_used,gnss_seq,fin_cmd_rad
62444322,3,4.002539158,62443251,0.427856445,-0.374206543,0.28894043,0.770385742,0,0.828125,0.578125,0.8125,-0.408203125,2.94140625,0.048828125,8669,62444317,1024.635986,27.51000023,-94.15113068,8737,0,0,0,0,0,0,0,0,0.174532935
62450376,3,4.002539158,62449305,0.424255371,-0.382507324,0.292724609,0.766784668,0,0.828125,0.578125,0.8125,-0.408203125,2.94140625,0.048828125,8670,62450371,1024.635986,27.51000023,-94.15113068,8738,0,0,0,0,0,0,0,0,0.174532935
62456322,3,4.002539158,62455251,0.424255371,-0.382507324,0.292724609,0.766784668,0,0.828125,0.578125,0.8125,-0.96875,2.97265625,-0.146484375,8671,62456316,1024.635986,27.51000023,-94.15113068,8739,0,0,0,0,0,0,0,0,0.174532935
62459376,3,4.008984566,62458305,0.416320801,-0.400756836,0.298095703,0.75970459,0,0.828125,0.578125,0.8125,-0.96875,2.97265625,-0.146484375,8672,62459371,1024.635986,27.51000023,-94.15113068,8740,0,0,0,0,0,0,0,0,0.174532935
62466322,3,4.015429497,62465251,0.416320801,-0.400756836,0.298095703,0.75970459,0,0.828125,0.578125,0.8125,-1.470703125,2.939453125,-0.390625,8673,62466317,1024.64502,27.51000023,-94.22511292,8741,0,0,0,0,0,0,0,0,0.174532935
62472376,3,4.015429497,62471305,0.41204834,-0.411132813,0.298522949,0.756347656,0,0.828125,0.578125,0.8125,-1.470703125,2.939453125,-0.390625,8674,62472371,1024.64502,27.51000023,-94.22511292,8742,0,0,0,0,0,0,0,0,0.174532935
62478322,3,4.002539158,62477251,0.41204834,-0.411132813,0.298522949,0.756347656,0,0.828125,0.578125,0.8125,-2.126953125,2.720703125,-0.8125,8675,62478316,1024.64502,27.51000023,-94.22511292,8743,0,0,0,0,0,0,0,0,0.174532935
62481376,3,4.002539158,62480305,0.403625488,-0.43347168,0.295288086,0.749633789,0,0.828125,0.578125,0.8125,-2.126953125,2.720703125,-0.8125,8676,62481371,1024.64502,27.51000023,-94.22511292,8744,0,0,0,0,0,0,0,0,0.174532935
62488322,3,4.002539158,62487251,0.403625488,-0.43347168,0.295288086,0.749633789,0,0.828125,0.578125,0.8125,-2.41015625,2.671875,-0.98828125,8677,62488317,1024.619629,27.52000046,-94.01637268,8745,0,0,0,0,0,0,0,0,0.174532935
62494376,3,4.002539158,62493305,0.399047852,-0.446899414,0.29095459,0.74597168,0,0.828125,0.578125,0.8125,-2.41015625,2.671875,-0.98828125,8678,62494371,1024.619629,27.52000046,-94.01637268,8746,0,0,0,0,0,0,0,0,0.174532935
62500322,3,4.002539158,62499251,0.399047852,-0.446899414,0.29095459,0.74597168,0,0.828125,0.578125,0.8125,-3.462890625,2.416015625,-1.705078125,8679,62500316,1024.619629,27.52000046,-94.01637268,8747,0,0,0,0,0,0,0,0,0.174532935
62503376,3,4.002539158,62502305,0.390380859,-0.474975586,0.275634766,0.738891602,0,0.828125,0.578125,0.8125,-3.462890625,2.416015625,-1.705078125,8680,62503371,1024.622559,27.53000069,-94.0401535,8748,0,0,0,0,0,0,0,0,0.174532935
62513322,3,4.008984566,62512251,0.390380859,-0.474975586,0.275634766,0.738891602,0,0.828125,0.578125,0.8125,-3.681640625,2.345703125,-1.849609375,8681,62513317,1024.622559,27.53000069,-94.0401535,8749,0,0,0,0,0,0,0,0,0.174532935
62517376,3,4.002539158,62516305,0.387634277,-0.484436035,0.268981934,0.736694336,0,0.828125,0.578125,0.8125,-3.681640625,2.345703125,-1.849609375,8682,62517371,1024.622559,27.53000069,-94.0401535,8750,0,0,0,0,0,0,0,0,0.174532935
62521322,3,4.015429497,62520251,0.387634277,-0.484436035,0.268981934,0.736694336,0,0.828125,0.578125,0.8125,-3.890625,2.36328125,-1.982421875,8683,62521317,1024.622559,27.53000069,-94.0401535,8751,0,0,0,0,0,0,0,0,0.174532935
62524376,3,4.015429497,62523305,0.380859375,-0.507568359,0.251220703,0.730895996,0,0.828125,0.578125,0.8125,-3.890625,2.36328125,-1.982421875,8684,62524371,1024.601318,27.53000069,-93.8657608,8752,0,0,0,0,0,0,0,0,0.174532935
62534322,3,4.002539158,62533251,0.380859375,-0.507568359,0.251220703,0.730895996,0,0.828125,0.578125,0.8125,-4.23828125,2.435546875,-2.443359375,8685,62534317,1024.601318,27.53000069,-93.8657608,8753,0,0,0,0,0,0,0,0,0.174532935
62611376,3,4.002539158,62610305,0.377380371,-0.520019531,0.240966797,0.727416992,0,0.828125,0.578125,0.8125,-4.23828125,2.435546875,-2.443359375,8686,62611371,1024.60376,27.52000046,-93.88689423,8754,0,0,0,0,0,0,0,0,0.174532935
62619268,3,4.002539158,62618196,0.355041504,-0.654968262,0.09979248,0.659606934,0,0.828125,0.578125,0.8125,-4.23828125,2.435546875,-2.443359375,8687,62619262,1024.60376,27.52000046,-93.88689423,8755,0,0,0,0,0,0,0,0,0.174532935
62624322,3,4.015429497,62623251,0.355041504,-0.654968262,0.09979248,0.659606934,0,0.828125,0.578125,0.8125,-1.939453125,-0.021484375,-2.3671875,8688,62624317,1024.612793,27.52000046,-93.96088409,8756,0,0,0,0,0,0,0,0,0.174532935
62630376,3,4.002539158,62629305,0.355529785,-0.659301758,0.08972168,0.656433105,0,0.828125,0.578125,0.8125,-1.939453125,-0.021484375,-2.3671875,8689,62630371,1024.612793,27.52000046,-93.96088409,8757,0,0,0,0,0,0,0,0,0.174532935
62636322,3,4.015429497,62635251,0.355529785,-0.659301758,0.08972168,0.656433105,0,0.828125,0.578125,0.8125,-1.51953125,-0.732421875,-2.322265625,8690,62636317,1024.612793,27.52000046,-93.96088409,8758,0,0,0,0,0,0,0,0,0.174532935
62643376,3,4.002539158,62642305,0.358032227,-0.66229248,0.073608398,0.653991699,0,0.828125,0.578125,0.8125,-1.51953125,-0.732421875,-2.322265625,8691,62643371,1024.583008,27.52000046,-93.71514893,8759,0,0,0,0,0,0,0,0,0.174532935
62649322,3,4.002539158,62648251,0.358032227,-0.66229248,0.073608398,0.653991699,0,0.828125,0.578125,0.8125,-1.16796875,-1.1484375,-2.24609375,8692,62649317,1024.583008,27.52000046,-93.71514893,8760,0,0,0,0,0,0,0,0,0.174532935
62652376,3,4.002539158,62651305,0.362365723,-0.662841797,0.055236816,0.652893066,0,0.828125,0.578125,0.8125,-1.16796875,-1.1484375,-2.24609375,8693,62652371,1024.583008,27.52000046,-93.71514893,8761,0,0,0,0,0,0,0,0,0.174532935
62656322,3,4.015429497,62655251,0.362365723,-0.662841797,0.055236816,0.652893066,0,0.828125,0.578125,0.8125,-0.75390625,-1.58984375,-2.18359375,8694,62656317,1024.583008,27.52000046,-93.71514893,8762,0,0,0,0,0,0,0,0,0.174532935
62663322,4,4.015429497,62662251,0.362365723,-0.662841797,0.055236816,0.652893066,3,0.07421875,0.4453125,-4.828125,-0.75390625,-1.58984375,-2.18359375,8695,62663317,1024.626709,27.53000069,-94.07450104,8763,0,0,0,0,0,0,0,0,0.174532935
62741376,4,3.99609375,62740305,0.366760254,-0.660888672,0.042175293,0.653442383,0,0.07421875,0.4453125,-4.828125,-0.75390625,-1.58984375,-2.18359375,8696,62741371,1024.605957,27.53000069,-93.90539551,8764,0,0,0,0,0,0,0,0,0.174532935
62749583,4,4.002539158,62748512,0.413635254,-0.590087891,-0.067321777,0.690063477,0,0.07421875,0.4453125,-4.828125,-0.75390625,-1.58984375,-2.18359375,8697,62749577,1024.605957,27.53000069,-93.90539551,8765,0,0,0,0,0,0,0,0,0.174532935
62754322,4,4.002539158,62753251,0.413635254,-0.590087891,-0.067321777,0.690063477,0,0.07421875,0.4453125,-4.828125,0.046875,-4.04296875,-1.537109375,8698,62754317,1024.605957,27.53000069,-93.90539551,8766,0,0,0,0,0,0,0,0,0.174532935
62757376,4,4.002539158,62756305,0.41583252,-0.582641602,-0.075561523,0.694213867,0,0.07421875,0.4453125,-4.828125,0.046875,-4.04296875,-1.537109375,8699,62757371,1024.605957,27.53000069,-93.90539551,8767,0,0,0,0,0,0,0,0,0.174532935
62763322,4,4.008984566,62762251,0.41583252,-0.582641602,-0.075561523,0.694213867,0,0.07421875,0.4453125,-4.828125,0.466796875,-4.3203125,-1.322265625,8700,62763317,1024.615967,27.53000069,-93.98730469,8768,0,0,0,0,0,0,0,0,0.174532935
62770376,4,4.002539158,62769305,0.418273926,-0.573486328,-0.083679199,0.699401855,0,0.07421875,0.4453125,-4.828125,0.466796875,-4.3203125,-1.322265625,8701,62770371,1024.615967,27.53000069,-93.98730469,8769,0,0,0,0,0,0,0,0,0.174532935
62776322,4,4.002539158,62775251,0.418273926,-0.573486328,-0.083679199,0.699401855,0,0.07421875,0.4453125,-4.828125,0.96875,-3.87890625,-1.04296875,8702,62776317,1024.615967,27.53000069,-93.98730469,8770,0,0,0,0,0,0,0,0,0.174532935
62782376,4,4.002539158,62781305,0.425231934,-0.547668457,-0.100463867,0.713500977,0,0.07421875,0.4453125,-4.828125,0.96875,-3.87890625,-1.04296875,8703,62782371,1024.598145,27.53000069,-93.83933258,8771,0,0,0,0,0,0,0,0,0.174532935
62787322,4,4.002539158,62786251,0.425231934,-0.547668457,-0.100463867,0.713500977,0,0.07421875,0.4453125,-4.828125,1.373046875,-3.4296875,-0.884765625,8704,62787317,1024.598145,27.53000069,-93.83933258,8772,0,0,0,0,0,0,0,0,0.174532935
62794376,4,4.002539158,62793305,0.429931641,-0.531921387,-0.107788086,0.721496582,0,0.07421875,0.4453125,-4.828125,1.373046875,-3.4296875,-0.884765625,8705,62794371,1024.598145,27.53000069,-93.83933258,8773,0,0,0,0,0,0,0,0,0.174532935
62800322,4,4.021874905,62799251,0.429931641,-0.531921387,-0.107788086,0.721496582,0,0.07421875,0.4453125,-4.828125,1.787109375,-3.275390625,-0.66796875,8706,62800317,1024.603516,27.53000069,-93.88425446,8774,0,0,0,0,0,0,0,0,0.174532935
62806376,4,4.002539158,62805305,0.43560791,-0.513305664,-0.11328125,0.730712891,0,0.07421875,0.4453125,-4.828125,1.787109375,-3.275390625,-0.66796875,8707,62806371,1024.603516,27.53000069,-93.88425446,8775,0,0,0,0,0,0,0,0,0.174532935
62812322,4,4.002539158,62811251,0.43560791,-0.513305664,-0.11328125,0.730712891,0,0.07421875,0.4453125,-4.828125,1.859375,-4.08984375,-0.33203125,8708,62812317,1024.603516,27.53000069,-93.88425446,8776,0,0,0,0,0,0,0,0,0.174532935
62819376,4,4.015429497,62818305,0.441040039,-0.489990234,-0.117248535,0.742736816,0,0.07421875,0.4453125,-4.828125,1.859375,-4.08984375,-0.33203125,8709,62819371,1024.641602,27.54000092,-94.19605255,8777,0,0,0,0,0,0,0,0,0.174532935
62824322,4,4.015429497,62823251,0.441040039,-0.489990234,-0.117248535,0.742736816,0,0.07421875,0.4453125,-4.828125,1.966796875,-4.64453125,-0.193359375,8710,62824316,1024.641602,27.54000092,-94.19605255,8778,0,0,0,0,0,0,0,0,0.174532935
62830322,4,4.008984566,62829251,0.441040039,-0.489990234,-0.117248535,0.742736816,3,2.26171875,-1.796875,-0.20703125,1.966796875,-4.64453125,-0.193359375,8711,62830317,1024.641602,27.54000092,-94.19605255,8779,0,0,0,0,0,0,0,0,0.174532935
62834376,4,4.002539158,62833305,0.444946289,-0.461853027,-0.121643066,0.757568359,0,2.26171875,-1.796875,-0.20703125,1.966796875,-4.64453125,-0.193359375,8712,62834370,1024.641602,27.54000092,-94.19605255,8780,0,0,0,0,0,0,0,0,0.174532935
62841322,4,4.008984566,62840251,0.444946289,-0.461853027,-0.121643066,0.757568359,0,2.26171875,-1.796875,-0.20703125,1.97265625,-4.74609375,-0.01171875,8713,62841317,1024.616455,27.53000069,-93.98995209,8781,0,0,0,0,0,0,0,0,0.174532935
62847376,4,4.002539158,62846305,0.44708252,-0.435302734,-0.125366211,0.77130127,0,2.26171875,-1.796875,-0.20703125,1.97265625,-4.74609375,-0.01171875,8714,62847371,1024.616455,27.53000069,-93.98995209,8782,0,0,0,0,0,0,0,0,0.174532935
62852322,4,4.002539158,62851251,0.44708252,-0.435302734,-0.125366211,0.77130127,0,2.26171875,-1.796875,-0.20703125,1.76171875,-4.068359375,0.095703125,8715,62852316,1024.616455,27.53000069,-93.98995209,8783,0,0,0,0,0,0,0,0,0.174532935
62855376,4,4.002539158,62854305,0.448303223,-0.407165527,-0.128845215,0.78527832,0,2.26171875,-1.796875,-0.20703125,1.76171875,-4.068359375,0.095703125,8716,62855371,1024.616455,27.53000069,-93.98995209,8784,0,0,0,0,0,0,0,0,0.174532935
62862322,4,4.015429497,62861251,0.448303223,-0.407165527,-0.128845215,0.78527832,0,2.26171875,-1.796875,-0.20703125,1.701171875,-3.634765625,0.1796875,8717,62862317,1024.602295,27.53000069,-93.87368774,8785,0,0,0,0,0,0,0,0,0.174532935
62868376,4,4.002539158,62867305,0.448669434,-0.393432617,-0.130126953,0.791809082,0,2.26171875,-1.796875,-0.20703125,1.701171875,-3.634765625,0.1796875,8718,62868371,1024.602295,27.53000069,-93.87368774,8786,0,0,0,0,0,0,0,0,0.174532935
62874322,4,4.002539158,62873251,0.448669434,-0.393432617,-0.130126953,0.791809082,0,2.26171875,-1.796875,-0.20703125,1.755859375,-2.521484375,0.18359375,8719,62874317,1024.602295,27.53000069,-93.87368774,8787,0,0,0,0,0,0,0,0,0.174532935
62877376,4,4.002539158,62876305,0.44934082,-0.371704102,-0.129516602,0.801940918,0,2.26171875,-1.796875,-0.20703125,1.755859375,-2.521484375,0.18359375,8720,62877371,1024.602295,27.53000069,-93.87368774,8788,0,0,0,0,0,0,0,0,0.174532935
62884322,4,4.002539158,62883251,0.44934082,-0.371704102,-0.129516602,0.801940918,0,2.26171875,-1.796875,-0.20703125,1.78515625,-2.30078125,0.294921875,8721,62884317,1024.62915,27.54000092,-94.09564209,8789,0,0,0,0,0,0,0,0,0.174532935
62890376,4,4.002539158,62889305,0.450073242,-0.357116699,-0.127563477,0.80847168,0,2.26171875,-1.796875,-0.20703125,1.78515625,-2.30078125,0.294921875,8722,62890371,1024.62915,27.54000092,-94.09564209,8790,0,0,0,0,0,0,0,0,0.174532935
62896322,4,4.002539158,62895251,0.450073242,-0.357116699,-0.127563477,0.80847168,0,2.26171875,-1.796875,-0.20703125,2.1015625,-2.025390625,0.552734375,8723,62896317,1024.62915,27.54000092,-94.09564209,8791,0,0,0,0,0,0,0,0,0.174532935
62899376,4,4.015429497,62898305,0.450561523,-0.336791992,-0.122375488,0.817687988,0,2.26171875,-1.796875,-0.20703125,2.1015625,-2.025390625,0.552734375,8724,62899371,1024.627441,27.53000069,-94.07978821,8792,0,0,0,0,0,0,0,0,0.174532935
62909322,4,4.002539158,62908251,0.450561523,-0.336791992,-0.122375488,0.817687988,0,2.26171875,-1.796875,-0.20703125,2.205078125,-1.884765625,0.640625,8725,62909317,1024.627441,27.53000069,-94.07978821,8793,0,0,0,0,0,0,0,0,0.174532935
62913376,4,4.008984566,62912305,0.450561523,-0.33026123,-0.119689941,0.820739746,0,2.26171875,-1.796875,-0.20703125,2.205078125,-1.884765625,0.640625,8726,62913370,1024.627441,27.53000069,-94.07978821,8794,0,0,0,0,0,0,0,0,0.174532935
62920322,4,4.002539158,62919251,0.450561523,-0.33026123,-0.119689941,0.820739746,0,2.26171875,-1.796875,-0.20703125,2.26953125,-1.69140625,0.751953125,8727,62920317,1024.608643,27.54000092,-93.92652893,8795,0,0,0,0,0,0,0,0,0.174532935
62927376,4,4.008984566,62926305,0.450134277,-0.312988281,-0.110595703,0.828918457,0,2.26171875,-1.796875,-0.20703125,2.26953125,-1.69140625,0.751953125,8728,62927371,1024.608643,27.54000092,-93.92652893,8796,0,0,0,0,0,0,0,0,0.174532935
62933322,4,4.002539158,62932251,0.450134277,-0.312988281,-0.110595703,0.828918457,0,2.26171875,-1.796875,-0.20703125,2.330078125,-1.38671875,0.76171875,8729,62933317,1024.608643,27.54000092,-93.92652893,8797,0,0,0,0,0,0,0,0,0.174532935
62936376,4,4.002539158,62935305,0.44934082,-0.295349121,-0.09954834,0.837219238,0,2.26171875,-1.796875,-0.20703125,2.330078125,-1.38671875,0.76171875,8730,62936371,1024.608643,27.54000092,-93.92652893,8798,0,0,0,0,0,0,0,0,0.174532935
62940322,4,4.021874905,62939251,0.44934082,-0.295349121,-0.09954834,0.837219238,0,2.26171875,-1.796875,-0.20703125,2.423828125,-1.14453125,0.720703125,8731,62940317,1024.599854,27.54000092,-93.85254669,8799,0,0,0,0,0,0,0,0,0.174532935
62947376,4,4.002539158,62946305,0.44909668,-0.284790039,-0.091125488,0.84197998,0,2.26171875,-1.796875,-0.20703125,2.423828125,-1.14453125,0.720703125,8732,62947371,1024.599854,27.54000092,-93.85254669,8800,0,0,0,0,0,0,0,0,0.174532935
62953322,4,4.002539158,62952251,0.44909668,-0.284790039,-0.091125488,0.84197998,0,2.26171875,-1.796875,-0.20703125,2.400390625,-1.03125,0.736328125,8733,62953317,1024.599854,27.54000092,-93.85254669,8801,0,0,0,0,0,0,0,0,0.174532935
62956376,4,4.008984566,62955305,0.448913574,-0.274291992,-0.081665039,0.846496582,0,2.26171875,-1.796875,-0.20703125,2.400390625,-1.03125,0.736328125,8734,62956371,1024.599854,27.54000092,-93.85254669,8802,0,0,0,0,0,0,0,0,0.174532935
62961322,4,4.002539158,62960251,0.448913574,-0.274291992,-0.081665039,0.846496582,0,2.26171875,-1.796875,-0.20703125,2.36328125,-0.908203125,0.775390625,8735,62961316,1024.610107,27.54000092,-93.93710327,8803,0,0,0,0,0,0,0,0,0.174532935
62971376,4,4.002539158,62970305,0.448608398,-0.267150879,-0.074584961,0.849609375,0,2.26171875,-1.796875,-0.20703125,2.36328125,-0.908203125,0.775390625,8736,62971371,1024.610107,27.54000092,-93.93710327,8804,0,0,0,0,0,0,0,0,0.174532935
62977322,4,4.002539158,62976251,0.448608398,-0.267150879,-0.074584961,0.849609375,0,2.26171875,-1.796875,-0.20703125,2.373046875,-0.91015625,0.833984375,8737,62977317,1024.630859,27.54999924,-94.1088562,8805,0,0,0,0,0,0,0,0,0.174532935
62980376,4,4.008984566,62979305,0.447570801,-0.252380371,-0.059570313,0.855834961,0,2.26171875,-1.796875,-0.20703125,2.373046875,-0.91015625,0.833984375,8738,62980371,1024.630859,27.54999924,-94.1088562,8806,0,0,0,0,0,0,0,0,0.174532935
62983322,4,4.015429497,62982251,0.447570801,-0.252380371,-0.059570313,0.855834961,0,2.26171875,-1.796875,-0.20703125,2.390625,-0.904296875,0.82421875,8739,62983317,1024.630859,27.54999924,-94.1088562,8807,0,0,0,0,0,0,0,0,0.174532935
62993322,4,3.99609375,62992251,0.447570801,-0.252380371,-0.059570313,0.855834961,3,1.953125,-0.29296875,1.1171875,2.390625,-0.904296875,0.82421875,8740,62993317,1024.630859,27.54999924,-94.1088562,8808,0,0,0,0,0,0,0,0,0.174532935
62997376,4,4.002539158,62996305,0.447143555,-0.247375488,-0.05456543,0.857849121,0,1.953125,-0.29296875,1.1171875,2.390625,-0.904296875,0.82421875,8741,62997370,1024.660645,27.55999947,-94.35459137,8809,0,0,0,0,0,0,0,0,0.174532935
63005322,4,4.002539158,63004251,0.447143555,-0.247375488,-0.05456543,0.857849121,0,1.953125,-0.29296875,1.1171875,2.373046875,-0.78515625,0.796875,8742,63005316,1024.660645,27.55999947,-94.35459137,8810,0,0,0,0,0,0,0,0,0.174532935
63012376,4,4.008984566,63011305,0.445678711,-0.229736328,-0.035888672,0.864501953,0,1.953125,-0.29296875,1.1171875,2.373046875,-0.78515625,0.796875,8743,63012371,1024.660645,27.55999947,-94.35459137,8811,0,0,0,0,0,0,0,0,0.174532935
63019322,4,4.021874905,63018251,0.445678711,-0.229736328,-0.035888672,0.864501953,0,1.953125,-0.29296875,1.1171875,2.23828125,-0.400390625,0.744140625,8744,63019317,1024.61084,27.54999924,-93.94503021,8812,0,0,0,0,0,0,0,0,0.174532935
63022376,4,4.002539158,63021305,0.444030762,-0.215942383,-0.018188477,0.869445801,0,1.953125,-0.29296875,1.1171875,2.23828125,-0.400390625,0.744140625,8745,63022371,1024.61084,27.54999924,-93.94503021,8813,0,0,0,0,0,0,0,0,0.174532935
63026322,4,4.002539158,63025251,0.444030762,-0.215942383,-0.018188477,0.869445801,0,1.953125,-0.29296875,1.1171875,2.15625,-0.251953125,0.712890625,8746,63026316,1024.61084,27.54999924,-93.94503021,8814,0,0,0,0,0,0,0,0,0.174532935
63036376,4,4.002539158,63035305,0.443664551,-0.213317871,-0.014709473,0.870300293,0,1.953125,-0.29296875,1.1171875,2.15625,-0.251953125,0.712890625,8747,63036371,1024.609863,27.55999947,-93.93710327,8815,0,0,0,0,0,0,0,0,0.174532935
63042322,4,4.002539158,63041251,0.443664551,-0.213317871,-0.014709473,0.870300293,0,1.953125,-0.29296875,1.1171875,1.794921875,0.19921875,0.669921875,8748,63042317,1024.609863,27.55999947,-93.93710327,8816,0,0,0,0,0,0,0,0,0.174532935
63045376,4,4.002539158,63044305,0.441772461,-0.20526123,0.004638672,0.873291016,0,1.953125,-0.29296875,1.1171875,1.794921875,0.19921875,0.669921875,8749,63045371,1024.609863,27.55999947,-93.93710327,8817,0,0,0,0,0,0,0,0,0.174532935
63049322,4,4.002539158,63048251,0.441772461,-0.20526123,0.004638672,0.873291016,0,1.953125,-0.29296875,1.1171875,1.673828125,0.2890625,0.677734375,8750,63049316,1024.609863,27.55999947,-93.93710327,8818,0,0,0,0,0,0,0,0,0.174532935
63059376,4,4.008984566,63058305,0.44152832,-0.204650879,0.006591797,0.873596191,0,1.953125,-0.29296875,1.1171875,1.673828125,0.2890625,0.677734375,8751,63059371,1024.624756,27.55999947,-94.05864716,8819,0,0,0,0,0,0,0,0,0.174532935
63066322,4,4.002539158,63065251,0.44152832,-0.204650879,0.006591797,0.873596191,0,1.953125,-0.29296875,1.1171875,1.298828125,0.427734375,0.75390625,8752,63066317,1024.624756,27.55999947,-94.05864716,8820,0,0,0,0,0,0,0,0,0.174532935
63069376,4,4.002539158,63068305,0.438049316,-0.20111084,0.023193359,0.875854492,0,1.953125,-0.29296875,1.1171875,1.298828125,0.427734375,0.75390625,8753,63069371,1024.624756,27.55999947,-94.05864716,8821,0,0,0,0,0,0,0,0,0.174532935
63076322,4,4.002539158,63075251,0.438049316,-0.20111084,0.023193359,0.875854492,0,1.953125,-0.29296875,1.1171875,1.107421875,0.49609375,0.796875,8754,63076317,1024.630371,27.55999947,-94.10356903,8822,0,0,0,0,0,0,0,0,0.174532935
63082376,4,4.015429497,63081305,0.437255859,-0.201049805,0.024719238,0.876220703,0,1.953125,-0.29296875,1.1171875,1.107421875,0.49609375,0.796875,8755,63082371,1024.630371,27.55999947,-94.10356903,8823,0,0,0,0,0,0,0,0,0.174532935
63091322,4,4.002539158,63090251,0.437255859,-0.201049805,0.024719238,0.876220703,0,1.953125,-0.29296875,1.1171875,0.865234375,0.5859375,0.92578125,8756,63091317,1024.630371,27.55999947,-94.10356903,8824,0,0,0,0,0,0,0,0,0.174532935
63098376,4,4.008984566,63097305,0.432189941,-0.202026367,0.031799316,0.878295898,0,1.953125,-0.29296875,1.1171875,0.865234375,0.5859375,0.92578125,8757,63098371,1024.629883,27.55999947,-94.10092926,8825,0,0,0,0,0,0,0,0,0.174532935
63104322,4,4.002539158,63103251,0.432189941,-0.202026367,0.031799316,0.878295898,0,1.953125,-0.29296875,1.1171875,0.646484375,0.634765625,0.98046875,8758,63104317,1024.629883,27.55999947,-94.10092926,8826,0,0,0,0,0,0,0,0,0.174532935
63107376,4,4.002539158,63106305,0.427856445,-0.203369141,0.038146973,0.879821777,0,1.953125,-0.29296875,1.1171875,0.646484375,0.634765625,0.98046875,8759,63107371,1024.629883,27.55999947,-94.10092926,8827,0,0,0,0,0,0,0,0,0.174532935
63111322,4,4.002539158,63110251,0.427856445,-0.203369141,0.038146973,0.879821777,0,1.953125,-0.29296875,1.1171875,0.560546875,0.646484375,0.98828125,8760,63111317,1024.629883,27.55999947,-94.10092926,8828,0,0,0,0,0,0,0,0,0.174532935
63118376,4,4.015429497,63117305,0.424804688,-0.204772949,0.04119873,0.880859375,0,1.953125,-0.29296875,1.1171875,0.560546875,0.646484375,0.98828125,8761,63118371,1024.626953,27.55999947,-94.07714844,8829,0,0,0,0,0,0,0,0,0.174532935
63124322,4,4.002539158,63123251,0.424804688,-0.204772949,0.04119873,0.880859375,0,1.953125,-0.29296875,1.1171875,0.49609375,0.666015625,1.01953125,8762,63124317,1024.626953,27.55999947,-94.07714844,8830,0,0,0,0,0,0,0,0,0.174532935
63127376,4,4.002539158,63126305,0.421081543,-0.206054688,0.045776367,0.882080078,0,1.953125,-0.29296875,1.1171875,0.49609375,0.666015625,1.01953125,8763,63127371,1024.626953,27.55999947,-94.07714844,8831,0,0,0,0,0,0,0,0,0.174532935
63131322,4,4.002539158,63130251,0.421081543,-0.206054688,0.045776367,0.882080078,0,1.953125,-0.29296875,1.1171875,0.548828125,0.693359375,1.021484375,8764,63131316,1024.626953,27.55999947,-94.07714844,8832,0,0,0,0,0,0,0,0,0.174532935
63138376,4,4.002539158,63137305,0.41809082,-0.207275391,0.049255371,0.883056641,0,1.953125,-0.29296875,1.1171875,0.548828125,0.693359375,1.021484375,8765,63138371,1024.622314,27.55999947,-94.03751373,8833,0,0,0,0,0,0,0,0,0.174532935
63144322,4,4.002539158,63143251,0.41809082,-0.207275391,0.049255371,0.883056641,0,1.953125,-0.29296875,1.1171875,0.646484375,0.84375,0.953125,8766,63144317,1024.622314,27.55999947,-94.03751373,8834,0,0,0,0,0,0,0,0,0.174532935
63147376,4,4.002539158,63146305,0.413146973,-0.209655762,0.056152344,0.884399414,0,1.953125,-0.29296875,1.1171875,0.646484375,0.84375,0.953125,8767,63147371,1024.622314,27.55999947,-94.03751373,8835,0,0,0,0,0,0,0,0,0.174532935
63152322,4,4.008984566,63151251,0.413146973,-0.209655762,0.056152344,0.884399414,0,1.953125,-0.29296875,1.1171875,0.78515625,0.96875,0.845703125,8768,63152316,1024.622314,27.55999947,-94.03751373,8836,0,0,0,0,0,0,0,0,0.174532935
63162322,4,4.015429497,63161251,0.413146973,-0.209655762,0.056152344,0.884399414,3,1.34375,1.5390625,2.37890625,0.78515625,0.96875,0.845703125,8769,63162317,1024.652588,27.55999947,-94.28588867,8837,0,0,0,0,0,0,0,0,0.174532935
63166376,4,4.002539158,63165305,0.409545898,-0.212036133,0.062255859,0.885131836,0,1.34375,1.5390625,2.37890625,0.78515625,0.96875,0.845703125,8770,63166370,1024.652588,27.55999947,-94.28588867,8838,0,0,0,0,0,0,0,0,0.174532935
63172322,4,4.002539158,63171251,0.409545898,-0.212036133,0.062255859,0.885131836,0,1.34375,1.5390625,2.37890625,1.046875,1.16796875,0.689453125,8771,63172317,1024.652588,27.55999947,-94.28588867,8839,0,0,0,0,0,0,0,0,0.174532935
63179376,4,4.002539158,63178305,0.404296875,-0.21685791,0.075317383,0.885375977,0,1.34375,1.5390625,2.37890625,1.046875,1.16796875,0.689453125,8772,63179371,1024.571045,27.54999924,-93.61737823,8840,0,0,0,0,0,0,0,0,0.174532935
63185322,4,4.002539158,63184251,0.404296875,-0.21685791,0.075317383,0.885375977,0,1.34375,1.5390625,2.37890625,1.22265625,1.34765625,0.681640625,8773,63185317,1024.571045,27.54999924,-93.61737823,8841,0,0,0,0,0,0,0,0,0.174532935
