t_us,state,batteryVoltage,imu_t_us,imu_q0,imu_q1,imu_q2,imu_q3,imu_calib,imu_ax,imu_ay,imu_az,imu_gx,imu_gy,imu_gz,imu_seq,baro_t_us,baro_pressure_hPa,baro_temperature_C,baro_altitude_m,baro_seq,gnss_t_us,gnss_lat_e7,gnss_lon_e7,gnss_alt_m,gnss_speed_mps,gnss_heading_deg,gnss_sats_used,gnss_seq
7322377,2,4.163671970367432,7321306,0.9063720703125,0.02783203125,-0.0220947265625,0.4208984375,0,0.01953125,0.0625,0.0,0.0078125,-0.001953125,0.00390625,41,7322372,1018.505615234375,26.1200008392334,-43.61412811279297,42,0,0,0,0.0,0.0,0.0,0,0
7331323,2,4.144335746765137,7330252,0.9063720703125,0.02783203125,-0.0220947265625,0.4208984375,0,0.01953125,0.0625,0.0,-0.00390625,0.0078125,-0.001953125,42,7331318,1018.505615234375,26.1200008392334,-43.61412811279297,43,0,0,0,0.0,0.0,0.0,0,0
7335376,2,4.131445407867432,7334305,0.90643310546875,0.02783203125,-0.0220947265625,0.4208984375,0,0.01953125,0.0625,0.0,-0.00390625,0.0078125,-0.001953125,43,7335371,1018.505615234375,26.1200008392334,-43.61412811279297,44,0,0,0,0.0,0.0,0.0,0,0
7340322,2,4.1572265625,7339251,0.90643310546875,0.02783203125,-0.0220947265625,0.4208984375,0,0.01953125,0.0625,0.0,-0.001953125,-0.009765625,0.00390625,44,7340317,1018.492919921875,26.110000610351562,-43.5084342956543,45,0,0,0,0.0,0.0,0.0,0,0
7342377,2,4.144335746765137,7341306,0.9063720703125,0.02783203125,-0.02215576171875,0.42095947265625,0,0.01953125,0.0625,0.0,-0.001953125,-0.009765625,0.00390625,45,7342372,1018.492919921875,26.110000610351562,-43.5084342956543,46,0,0,0,0.0,0.0,0.0,0,0
7351323,2,4.144335746765137,7350252,0.9063720703125,0.02783203125,-0.02215576171875,0.42095947265625,0,0.01953125,0.0625,0.0,0.001953125,0.001953125,-0.00390625,46,7351318,1018.492919921875,26.110000610351562,-43.5084342956543,47,0,0,0,0.0,0.0,0.0,0,0
7355322,2,4.144335746765137,7354251,0.9063720703125,0.02783203125,-0.02215576171875,0.42095947265625,3,0.01953125,0.0625,-0.046875,0.001953125,0.001953125,-0.00390625,47,7355317,1018.492919921875,26.110000610351562,-43.5084342956543,48,0,0,0,0.0,0.0,0.0,0,0
7357377,2,4.163671970367432,7356306,0.9063720703125,0.02783203125,-0.02215576171875,0.4208984375,0,0.01953125,0.0625,-0.046875,0.001953125,0.001953125,-0.00390625,48,7357372,1018.492919921875,26.110000610351562,-43.5084342956543,49,0,0,0,0.0,0.0,0.0,0,0
7366323,2,4.137890815734863,7365252,0.9063720703125,0.02783203125,-0.02215576171875,0.4208984375,0,0.01953125,0.0625,-0.046875,0.0,-0.001953125,-0.00390625,49,7366318,1018.495849609375,26.110000610351562,-43.534854888916016,50,0,0,0,0.0,0.0,0.0,0,0
7370376,2,4.137890815734863,7369305,0.90643310546875,0.02783203125,-0.02215576171875,0.4208984375,0,0.01953125,0.0625,-0.046875,0.0,-0.001953125,-0.00390625,50,7370371,1018.495849609375,26.110000610351562,-43.534854888916016,51,0,0,0,0.0,0.0,0.0,0,0
7375322,2,4.137890815734863,7374251,0.90643310546875,0.02783203125,-0.02215576171875,0.4208984375,0,0.01953125,0.0625,-0.046875,0.001953125,0.005859375,0.00390625,51,7375317,1018.495849609375,26.110000610351562,-43.534854888916016,52,0,0,0,0.0,0.0,0.0,0,0
7377377,2,4.131445407867432,7376306,0.9063720703125,0.02783203125,-0.02215576171875,0.4208984375,0,0.01953125,0.0625,-0.046875,0.001953125,0.005859375,0.00390625,52,7377372,1018.495849609375,26.110000610351562,-43.534854888916016,53,0,0,0,0.0,0.0,0.0,0,0
7386323,2,4.137890815734863,7385252,0.9063720703125,0.02783203125,-0.02215576171875,0.4208984375,0,0.01953125,0.0625,-0.046875,0.0,0.0,0.0,53,7386318,1018.545166015625,26.1200008392334,-43.9417724609375,54,0,0,0,0.0,0.0,0.0,0,0
7390376,2,4.144335746765137,7389305,0.9063720703125,0.02783203125,-0.02215576171875,0.4208984375,0,0.01953125,0.0625,-0.046875,0.0,0.0,0.0,54,7390371,1018.545166015625,26.1200008392334,-43.9417724609375,55,0,0,0,0.0,0.0,0.0,0,0
7395322,2,4.144335746765137,7394251,0.9063720703125,0.02783203125,-0.02215576171875,0.4208984375,0,0.01953125,0.0625,-0.046875,0.00390625,-0.001953125,-0.00390625,55,7395317,1018.545166015625,26.1200008392334,-43.9417724609375,56,0,0,0,0.0,0.0,0.0,0,0
7397377,2,4.150781154632568,7396306,0.90643310546875,0.02789306640625,-0.02215576171875,0.4208984375,0,0.01953125,0.0625,-0.046875,0.00390625,-0.001953125,-0.00390625,56,7397372,1018.545166015625,26.1200008392334,-43.9417724609375,57,0,0,0,0.0,0.0,0.0,0,0
7409323,2,4.137890815734863,7408252,0.90643310546875,0.02789306640625,-0.02215576171875,0.4208984375,0,0.01953125,0.0625,-0.046875,0.0,0.001953125,-0.001953125,57,7409318,1018.509765625,26.1200008392334,-43.648475646972656,58,0,0,0,0.0,0.0,0.0,0,0
7413376,2,4.137890815734863,7412305,0.90643310546875,0.02789306640625,-0.02215576171875,0.4208984375,0,0.01953125,0.0625,-0.046875,0.0,0.001953125,-0.001953125,58,7413371,1018.509765625,26.1200008392334,-43.648475646972656,59,0,0,0,0.0,0.0,0.0,0,0
